job_title,employment_type,experience_level,salary,salary_currency,company_location,salary_in_usd,employee_residence,company_size,work_year
Data Scientist,Full-Time,Senior,300000,USD,United States,300000,United States,Medium,2022
Data Scientist,Full-Time,Senior,200000,USD,United States,200000,United States,Medium,2022
Data Engineer,Full-Time,Mid,62500,EUR,Germany,65666,Germany,Small,2022
AI Scientist,Full-Time,Mid,200000,USD,United States,200000,India,Large,2022
Machine Learning Engineer,Full-Time,Mid,95000,GBP,United Kingdom,116976,United Kingdom,Medium,2022
Machine Learning Engineer,Full-Time,Mid,75000,GBP,United Kingdom,92350,United Kingdom,Medium,2022
AI Scientist,Full-Time,Mid,120000,USD,United States,120000,United States,Medium,2022
Data Analyst,Full-Time,Senior,112900,USD,United States,112900,United States,Medium,2022
Data Analyst,Full-Time,Senior,90320,USD,United States,90320,United States,Medium,2022
Data Analytics Manager,Full-Time,Senior,145000,USD,United States,145000,United States,Medium,2022
Data Analytics Manager,Full-Time,Senior,105400,USD,United States,105400,United States,Medium,2022
Data Scientist,Full-Time,Entry,43200,EUR,Germany,49268,Germany,Small,2020
Data Engineer,Full-Time,Mid,90000,GBP,United Kingdom,110820,United Kingdom,Medium,2022
Data Engineer,Full-Time,Mid,75000,GBP,United Kingdom,92350,United Kingdom,Medium,2022
Data Scientist,Full-Time,Senior,215300,USD,United States,215300,United States,Large,2022
Data Scientist,Full-Time,Senior,158200,USD,United States,158200,United States,Large,2022
Data Engineer,Full-Time,Senior,209100,USD,United States,209100,United States,Large,2022
Data Engineer,Full-Time,Senior,154600,USD,United States,154600,United States,Large,2022
Data Analyst,Full-Time,Senior,115934,USD,United States,115934,United States,Medium,2022
Data Analyst,Full-Time,Senior,81666,USD,United States,81666,United States,Medium,2022
Data Engineer,Full-Time,Senior,175000,USD,United States,175000,United States,Medium,2022
Data Engineer,Full-Time,Senior,155000,USD,United States,155000,United States,Medium,2022
Machine Learning Engineer,Full-Time,Mid,80000,EUR,Germany,84053,France,Medium,2022
Data Analyst,Full-Time,Senior,164000,USD,United States,164000,United States,Medium,2022
Data Analyst,Full-Time,Senior,132000,USD,United States,132000,United States,Medium,2022
Data Scientist,Full-Time,Senior,170000,USD,United States,170000,United States,Medium,2022
Data Scientist,Full-Time,Senior,123000,USD,United States,123000,United States,Medium,2022
Machine Learning Engineer,Full-Time,Senior,189650,USD,United States,189650,United States,Medium,2022
Machine Learning Engineer,Full-Time,Senior,164996,USD,United States,164996,United States,Medium,2022
ETL Developer,Full-Time,Mid,50000,EUR,Greece,52533,Greece,Medium,2022
ETL Developer,Full-Time,Mid,50000,EUR,Greece,52533,Greece,Medium,2022
Lead Data Engineer,Full-Time,Executive,150000,CAD,Canada,115222,Canada,Small,2022
Data Engineer,Full-Time,Senior,165400,USD,United States,165400,United States,Medium,2022
Data Engineer,Full-Time,Senior,132320,USD,United States,132320,United States,Medium,2022
Data Architect,Full-Time,Senior,208775,USD,United States,208775,United States,Medium,2022
Data Architect,Full-Time,Senior,147800,USD,United States,147800,United States,Medium,2022
Data Engineer,Full-Time,Senior,136994,USD,United States,136994,United States,Medium,2022
Data Engineer,Full-Time,Senior,101570,USD,United States,101570,United States,Medium,2022
Data Analyst,Full-Time,Senior,128875,USD,United States,128875,United States,Medium,2022
Data Analyst,Full-Time,Senior,93700,USD,United States,93700,United States,Medium,2022
Head of Machine Learning,Full-Time,Executive,6000000,INR,India,76309,India,Large,2022
Machine Learning Engineer,Full-Time,Entry,28500,GBP,United Kingdom,35093,United Kingdom,Large,2022
Data Engineer,Full-Time,Senior,183600,USD,United States,183600,United States,Large,2022
Data Engineer,Full-Time,Senior,100800,USD,United States,100800,United States,Large,2022
Data Analyst,Full-Time,Mid,40000,GBP,United Kingdom,49253,United Kingdom,Medium,2022
Data Analyst,Full-Time,Mid,30000,GBP,United Kingdom,36940,United Kingdom,Medium,2022
Data Analyst,Full-Time,Mid,40000,EUR,Spain,42026,Spain,Medium,2022
Data Analyst,Full-Time,Mid,30000,EUR,Spain,31520,Spain,Medium,2022
Data Engineer,Full-Time,Mid,80000,EUR,Spain,84053,Spain,Medium,2022
Data Engineer,Full-Time,Mid,70000,EUR,Spain,73546,Spain,Medium,2022
Data Engineer,Full-Time,Mid,80000,GBP,United Kingdom,98506,United Kingdom,Medium,2022
Data Engineer,Full-Time,Mid,70000,GBP,United Kingdom,86193,United Kingdom,Medium,2022
Data Engineer,Full-Time,Mid,80000,EUR,Greece,84053,Greece,Medium,2022
Data Engineer,Full-Time,Mid,70000,EUR,Greece,73546,Greece,Medium,2022
Machine Learning Engineer,Full-Time,Senior,189650,USD,United States,189650,United States,Medium,2022
Machine Learning Engineer,Full-Time,Senior,164996,USD,United States,164996,United States,Medium,2022
Data Analyst,Full-Time,Mid,40000,EUR,Greece,42026,Greece,Medium,2022
Data Analyst,Full-Time,Mid,30000,EUR,Greece,31520,Greece,Medium,2022
Data Engineer,Full-Time,Mid,75000,GBP,United Kingdom,92350,United Kingdom,Medium,2022
Data Engineer,Full-Time,Mid,60000,GBP,United Kingdom,73880,United Kingdom,Medium,2022
Data Scientist,Full-Time,Senior,215300,USD,United States,215300,United States,Large,2022
Data Scientist,Full-Time,Senior,140400,USD,United States,140400,United States,Large,2022
Data Engineer,Full-Time,Mid,60000,EUR,Spain,63040,Spain,Medium,2022
Data Engineer,Full-Time,Mid,45000,EUR,Spain,47280,Spain,Medium,2022
Data Scientist,Full-Time,Senior,260000,USD,United States,260000,United States,Medium,2022
Data Scientist,Full-Time,Senior,180000,USD,United States,180000,United States,Medium,2022
Data Scientist,Full-Time,Mid,55000,GBP,United Kingdom,67723,United Kingdom,Medium,2022
Data Scientist,Full-Time,Mid,35000,GBP,United Kingdom,43096,United Kingdom,Medium,2022
Data Engineer,Full-Time,Mid,60000,EUR,Greece,63040,Greece,Medium,2022
Data Engineer,Full-Time,Mid,45000,EUR,Greece,47280,Greece,Medium,2022
Data Engineer,Full-Time,Mid,60000,GBP,United Kingdom,73880,United Kingdom,Medium,2022
Data Engineer,Full-Time,Mid,45000,GBP,United Kingdom,55410,United Kingdom,Medium,2022
Machine Learning Engineer,Full-Time,Mid,43200,EUR,Italy,51064,Italy,Large,2021
Data Scientist,Full-Time,Senior,60000,USD,Mexico,60000,Argentina,Large,2022
Data Engineer,Full-Time,Mid,82900,USD,United States,82900,United States,Medium,2022
Data Engineer,Full-Time,Mid,63900,USD,United States,63900,United States,Medium,2022
Machine Learning Scientist,Full-Time,Mid,160000,USD,United States,160000,United States,Large,2022
Machine Learning Scientist,Full-Time,Mid,112300,USD,United States,112300,United States,Large,2022
Data Scientist,Full-Time,Mid,241000,USD,United States,241000,United States,Medium,2022
Data Scientist,Full-Time,Mid,159000,USD,United States,159000,United States,Medium,2022
Data Scientist,Full-Time,Senior,180000,USD,United States,180000,United States,Medium,2022
Data Scientist,Full-Time,Senior,80000,USD,United States,80000,United States,Medium,2022
Data Analyst,Full-Time,Mid,58000,USD,United States,58000,United States,Small,2022
Data Analyst,Full-Time,Mid,58000,USD,United States,58000,United States,Small,2022
Data Engineer,Full-Time,Senior,136000,USD,United States,136000,United States,Medium,2022
Data Engineer,Full-Time,Senior,108800,USD,United States,108800,United States,Medium,2022
Data Engineer,Full-Time,Executive,242000,USD,United States,242000,United States,Medium,2022
Data Engineer,Full-Time,Executive,200000,USD,United States,200000,United States,Medium,2022
Data Scientist,Full-Time,Mid,50000,GBP,United Kingdom,61566,United Kingdom,Medium,2022
Data Scientist,Full-Time,Mid,30000,GBP,United Kingdom,36940,United Kingdom,Medium,2022
Data Engineer,Full-Time,Mid,60000,GBP,United Kingdom,73880,United Kingdom,Medium,2022
Data Engineer,Full-Time,Mid,40000,GBP,United Kingdom,49253,United Kingdom,Medium,2022
Data Scientist,Full-Time,Senior,165220,USD,United States,165220,United States,Medium,2022
Data Scientist,Full-Time,Senior,120160,USD,United States,120160,United States,Medium,2022
Data Analyst,Full-Time,Senior,124190,USD,United States,124190,United States,Medium,2022
Data Analyst,Full-Time,Senior,90320,USD,United States,90320,United States,Medium,2022
Data Engineer,Full-Time,Senior,181940,USD,United States,181940,United States,Medium,2022
Data Engineer,Full-Time,Senior,132320,USD,United States,132320,United States,Medium,2022
Data Engineer,Full-Time,Senior,220110,USD,United States,220110,United States,Medium,2022
Data Engineer,Full-Time,Senior,160080,USD,United States,160080,United States,Medium,2022
Data Scientist,Full-Time,Senior,180000,USD,United States,180000,United States,Large,2022
Data Scientist,Full-Time,Senior,120000,USD,United States,120000,United States,Large,2022
Data Analyst,Full-Time,Mid,126500,USD,United States,126500,United States,Medium,2022
Data Analyst,Full-Time,Mid,106260,USD,United States,106260,United States,Medium,2022
Data Analyst,Full-Time,Senior,116000,USD,United States,116000,United States,Medium,2022
Data Analyst,Full-Time,Senior,99000,USD,United States,99000,United States,Medium,2022
Data Analyst,Full-Time,Senior,155000,USD,United States,155000,United States,Medium,2022
Data Analyst,Full-Time,Senior,120600,USD,United States,120600,United States,Medium,2022
Data Scientist,Full-Time,Mid,130000,USD,United States,130000,United States,Medium,2022
Data Scientist,Full-Time,Mid,90000,USD,United States,90000,United States,Medium,2022
Data Engineer,Full-Time,Mid,170000,USD,United States,170000,United States,Medium,2022
Data Engineer,Full-Time,Mid,150000,USD,United States,150000,United States,Medium,2022
Data Analyst,Full-Time,Senior,102100,USD,United States,102100,United States,Medium,2022
Data Analyst,Full-Time,Senior,84900,USD,United States,84900,United States,Medium,2022
Data Scientist,Full-Time,Senior,136620,USD,United States,136620,United States,Medium,2022
Data Scientist,Full-Time,Senior,99360,USD,United States,99360,United States,Medium,2022
Data Scientist,Full-Time,Senior,90000,GBP,United Kingdom,110820,United Kingdom,Medium,2022
Data Scientist,Full-Time,Senior,80000,GBP,United Kingdom,98506,United Kingdom,Medium,2022
Data Scientist,Full-Time,Senior,146000,USD,United States,146000,United States,Medium,2022
Data Scientist,Full-Time,Senior,123000,USD,United States,123000,United States,Medium,2022
Data Engineer,Full-Time,Entry,40000,GBP,United Kingdom,49253,United Kingdom,Medium,2022
Data Engineer,Full-Time,Entry,35000,GBP,United Kingdom,43096,United Kingdom,Medium,2022
Data Analyst,Full-Time,Executive,130000,USD,United States,130000,United States,Medium,2022
Data Analyst,Full-Time,Executive,110000,USD,United States,110000,United States,Medium,2022
Data Analyst,Full-Time,Senior,170000,USD,United States,170000,United States,Medium,2022
Data Analyst,Full-Time,Senior,135000,USD,United States,135000,United States,Medium,2022
Data Scientist,Full-Time,Senior,161342,USD,United States,161342,United States,Medium,2022
Data Scientist,Full-Time,Senior,137141,USD,United States,137141,United States,Medium,2022
Data Scientist,Full-Time,Senior,167000,USD,United States,167000,United States,Medium,2022
Data Scientist,Full-Time,Senior,123000,USD,United States,123000,United States,Medium,2022
Data Engineer,Full-Time,Senior,60000,GBP,United Kingdom,73880,United Kingdom,Medium,2022
Data Engineer,Full-Time,Senior,50000,GBP,United Kingdom,61566,United Kingdom,Medium,2022
Data Scientist,Full-Time,Senior,211500,USD,United States,211500,United States,Medium,2022
Data Scientist,Full-Time,Senior,138600,USD,United States,138600,United States,Medium,2022
Data Architect,Full-Time,Senior,192400,USD,Canada,192400,Canada,Medium,2022
Data Architect,Full-Time,Senior,90700,USD,Canada,90700,Canada,Medium,2022
Data Analyst,Full-Time,Senior,130000,USD,Canada,130000,Canada,Medium,2022
Data Analyst,Full-Time,Senior,61300,USD,Canada,61300,Canada,Medium,2022
Data Analyst,Full-Time,Senior,130000,USD,Canada,130000,Canada,Medium,2022
Data Analyst,Full-Time,Senior,61300,USD,Canada,61300,Canada,Medium,2022
Data Engineer,Full-Time,Senior,160000,USD,United States,160000,United States,Large,2022
Data Engineer,Full-Time,Senior,113000,USD,United States,113000,United States,Large,2022
Data Scientist,Full-Time,Senior,150000,USD,United States,150000,United States,Medium,2022
Data Scientist,Full-Time,Senior,95550,USD,United States,95550,United States,Medium,2022
Data Analyst,Full-Time,Mid,167000,USD,United States,167000,United States,Medium,2022
Data Analyst,Full-Time,Mid,115500,USD,United States,115500,United States,Medium,2022
Data Analyst,Full-Time,Senior,112900,USD,United States,112900,United States,Medium,2022
Data Analyst,Full-Time,Senior,90320,USD,United States,90320,United States,Medium,2022
Data Analyst,Full-Time,Senior,112900,USD,United States,112900,United States,Medium,2022
Data Analyst,Full-Time,Senior,90320,USD,United States,90320,United States,Medium,2022
Data Engineer,Full-Time,Senior,165400,USD,United States,165400,United States,Medium,2022
Data Engineer,Full-Time,Senior,132320,USD,United States,132320,United States,Medium,2022
Data Engineer,Full-Time,Senior,243900,USD,United States,243900,United States,Medium,2022
Data Engineer,Full-Time,Senior,156600,USD,United States,156600,United States,Medium,2022
Data Analyst,Full-Time,Senior,136600,USD,United States,136600,United States,Medium,2022
Data Analyst,Full-Time,Senior,109280,USD,United States,109280,United States,Medium,2022
Data Engineer,Full-Time,Senior,128875,USD,United States,128875,United States,Medium,2022
Data Engineer,Full-Time,Senior,93700,USD,United States,93700,United States,Medium,2022
Data Scientist,Full-Time,Executive,224000,USD,United States,224000,United States,Medium,2022
Data Scientist,Full-Time,Executive,167875,USD,United States,167875,United States,Medium,2022
Analytics Engineer,Full-Time,Executive,175000,USD,United States,175000,United States,Medium,2022
Analytics Engineer,Full-Time,Executive,135000,USD,United States,135000,United States,Medium,2022
Data Engineer,Full-Time,Senior,209100,USD,United States,209100,United States,Large,2022
Data Engineer,Full-Time,Senior,154600,USD,United States,154600,United States,Large,2022
Data Engineer,Full-Time,Senior,180000,USD,United States,180000,United States,Medium,2022
Data Engineer,Full-Time,Senior,160000,USD,United States,160000,United States,Medium,2022
Data Scientist,Full-Time,Senior,205300,USD,United States,205300,United States,Large,2022
Data Scientist,Full-Time,Senior,140400,USD,United States,140400,United States,Large,2022
Data Scientist,Full-Time,Senior,176000,USD,United States,176000,United States,Medium,2022
Data Scientist,Full-Time,Senior,144000,USD,United States,144000,United States,Medium,2022
Data Engineer,Full-Time,Senior,200100,USD,United States,200100,United States,Medium,2022
Data Engineer,Full-Time,Senior,160000,USD,United States,160000,United States,Medium,2022
Data Engineer,Full-Time,Senior,70500,USD,United States,70500,United States,Medium,2022
Data Engineer,Full-Time,Senior,54000,USD,United States,54000,United States,Medium,2022
Data Scientist,Full-Time,Senior,205300,USD,United States,205300,United States,Medium,2022
Data Scientist,Full-Time,Senior,140400,USD,United States,140400,United States,Medium,2022
Analytics Engineer,Full-Time,Senior,205300,USD,United States,205300,United States,Medium,2022
Analytics Engineer,Full-Time,Senior,184700,USD,United States,184700,United States,Medium,2022
Data Engineer,Full-Time,Senior,175100,USD,United States,175100,United States,Medium,2022
Data Engineer,Full-Time,Senior,140250,USD,United States,140250,United States,Medium,2022
Data Analyst,Full-Time,Senior,116150,USD,United States,116150,United States,Medium,2022
Data Analyst,Full-Time,Senior,99050,USD,United States,99050,United States,Medium,2022
Data Engineer,Full-Time,Senior,145000,USD,United States,145000,United States,Medium,2022
Data Engineer,Full-Time,Senior,130000,USD,United States,130000,United States,Medium,2022
Data Analyst,Full-Time,Senior,112900,USD,United States,112900,United States,Medium,2022
Data Analyst,Full-Time,Senior,90320,USD,United States,90320,United States,Medium,2022
Data Analyst,Full-Time,Mid,85000,USD,Canada,85000,Canada,Medium,2022
Data Analyst,Full-Time,Mid,75000,USD,Canada,75000,Canada,Medium,2022
Machine Learning Engineer,Full-Time,Senior,214000,USD,United States,214000,United States,Medium,2022
Machine Learning Engineer,Full-Time,Senior,192600,USD,United States,192600,United States,Medium,2022
Data Architect,Full-Time,Senior,266400,USD,United States,266400,United States,Medium,2022
Data Architect,Full-Time,Senior,213120,USD,United States,213120,United States,Medium,2022
Data Engineer,Full-Time,Senior,155000,USD,United States,155000,United States,Medium,2022
Data Engineer,Full-Time,Senior,115000,USD,United States,115000,United States,Medium,2022
Data Scientist,Full-Time,Mid,141300,USD,United States,141300,United States,Medium,2022
Data Scientist,Full-Time,Mid,102100,USD,United States,102100,United States,Medium,2022
Data Analyst,Full-Time,Senior,115934,USD,United States,115934,United States,Medium,2022
Data Analyst,Full-Time,Senior,81666,USD,United States,81666,United States,Medium,2022
Data Engineer,Full-Time,Mid,206699,USD,United States,206699,United States,Medium,2022
Data Engineer,Full-Time,Mid,99100,USD,United States,99100,United States,Medium,2022
Data Engineer,Full-Time,Senior,130000,USD,United States,130000,United States,Medium,2022
Data Engineer,Full-Time,Senior,110500,USD,United States,110500,United States,Medium,2022
Data Analyst,Full-Time,Mid,50000,GBP,United Kingdom,61566,United Kingdom,Medium,2022
Data Analyst,Full-Time,Mid,35000,GBP,United Kingdom,43096,United Kingdom,Medium,2022
Data Analyst,Full-Time,Senior,80000,USD,United States,80000,United States,Medium,2022
Data Analyst,Full-Time,Senior,60000,USD,United States,60000,United States,Medium,2022
Data Architect,Full-Time,Senior,192564,USD,United States,192564,United States,Medium,2022
Data Architect,Full-Time,Senior,144854,USD,United States,144854,United States,Medium,2022
Data Scientist,Full-Time,Senior,230000,USD,United States,230000,United States,Medium,2022
Data Scientist,Full-Time,Senior,150000,USD,United States,150000,United States,Medium,2022
Data Analytics Manager,Full-Time,Senior,150260,USD,United States,150260,United States,Medium,2022
Data Analytics Manager,Full-Time,Senior,109280,USD,United States,109280,United States,Medium,2022
Data Analyst,Full-Time,Senior,170000,USD,United States,170000,United States,Medium,2022
Data Analyst,Full-Time,Senior,150000,USD,United States,150000,United States,Medium,2022
Data Scientist,Full-Time,Mid,160000,USD,United States,160000,United States,Medium,2022
Data Scientist,Full-Time,Mid,130000,USD,United States,130000,United States,Medium,2022
Data Analyst,Full-Time,Entry,67000,USD,Canada,67000,Canada,Medium,2022
Data Analyst,Full-Time,Entry,52000,USD,Canada,52000,Canada,Medium,2022
Data Engineer,Full-Time,Senior,154000,USD,United States,154000,United States,Medium,2022
Data Engineer,Full-Time,Senior,126000,USD,United States,126000,United States,Medium,2022
Data Analyst,Full-Time,Senior,129000,USD,United States,129000,United States,Medium,2022
Data Analyst,Full-Time,Senior,99000,USD,United States,99000,United States,Medium,2022
Data Scientist,Full-Time,Senior,210000,USD,United States,210000,United States,Medium,2022
Data Scientist,Full-Time,Senior,140000,USD,United States,140000,United States,Medium,2022
Data Scientist,Full-Time,Senior,210000,USD,United States,210000,United States,Medium,2022
Data Scientist,Full-Time,Senior,140000,USD,United States,140000,United States,Medium,2022
Data Scientist,Full-Time,Senior,210000,USD,United States,210000,United States,Medium,2022
Data Scientist,Full-Time,Senior,140000,USD,United States,140000,United States,Medium,2022
Data Analyst,Full-Time,Senior,100000,USD,United States,100000,United States,Medium,2022
Data Analyst,Full-Time,Senior,69000,USD,United States,69000,United States,Medium,2022
Data Scientist,Full-Time,Senior,210000,USD,United States,210000,United States,Medium,2022
Data Scientist,Full-Time,Senior,140000,USD,United States,140000,United States,Medium,2022
Data Analyst,Full-Time,Senior,150075,USD,United States,150075,United States,Medium,2022
Data Analyst,Full-Time,Senior,110925,USD,United States,110925,United States,Medium,2022
Data Engineer,Full-Time,Senior,100000,USD,United States,100000,United States,Medium,2022
Data Engineer,Full-Time,Senior,25000,USD,United States,25000,United States,Medium,2022
Data Analyst,Full-Time,Senior,126500,USD,United States,126500,United States,Medium,2022
Data Analyst,Full-Time,Senior,106260,USD,United States,106260,United States,Medium,2022
Data Engineer,Full-Time,Senior,220110,USD,United States,220110,United States,Medium,2022
Data Engineer,Full-Time,Senior,160080,USD,United States,160080,United States,Medium,2022
Data Analyst,Full-Time,Senior,105000,USD,United States,105000,United States,Medium,2022
Data Analyst,Full-Time,Senior,100000,USD,United States,100000,United States,Medium,2022
Data Analyst,Full-Time,Senior,170000,USD,United States,170000,United States,Medium,2022
Data Analyst,Full-Time,Senior,135000,USD,United States,135000,United States,Medium,2022
Data Scientist,Full-Time,Senior,230000,USD,United States,230000,United States,Medium,2022
Data Scientist,Full-Time,Senior,140000,USD,United States,140000,United States,Medium,2022
Data Analyst,Full-Time,Mid,135000,USD,United States,135000,United States,Medium,2022
Data Analyst,Full-Time,Mid,50000,USD,United States,50000,United States,Medium,2022
Data Scientist,Full-Time,Senior,220000,USD,United States,220000,United States,Medium,2022
Data Scientist,Full-Time,Senior,140000,USD,United States,140000,United States,Medium,2022
Data Scientist,Full-Time,Mid,140000,GBP,United Kingdom,172386,United Kingdom,Medium,2022
Data Scientist,Full-Time,Mid,70000,GBP,United Kingdom,86193,United Kingdom,Medium,2022
Machine Learning Engineer,Full-Time,Senior,220000,USD,United States,220000,United States,Medium,2022
Machine Learning Engineer,Full-Time,Senior,120000,USD,United States,120000,United States,Medium,2022
Data Scientist,Full-Time,Mid,200000,USD,United States,200000,United States,Medium,2022
Data Scientist,Full-Time,Mid,120000,USD,United States,120000,United States,Medium,2022
Machine Learning Engineer,Full-Time,Senior,120000,USD,AE,120000,AE,Small,2022
Machine Learning Engineer,Full-Time,Senior,65000,USD,AE,65000,AE,Small,2022
Data Engineer,Full-Time,Executive,324000,USD,United States,324000,United States,Medium,2022
Data Engineer,Full-Time,Executive,216000,USD,United States,216000,United States,Medium,2022
Data Engineer,Full-Time,Senior,210000,USD,United States,210000,United States,Medium,2022
Data Engineer,Full-Time,Senior,100000,USD,United States,100000,United States,Medium,2022
Data Scientist,Full-Time,Senior,185100,USD,United States,185100,United States,Medium,2022
Data Scientist,Full-Time,Senior,104890,USD,United States,104890,United States,Medium,2022
Data Engineer,Full-Time,Senior,105000,USD,United States,105000,United States,Medium,2022
Data Engineer,Full-Time,Senior,80000,USD,United States,80000,United States,Medium,2022
Machine Learning Developer,Full-Time,Mid,100000,CAD,Canada,76814,Canada,Medium,2022
Machine Learning Manager,Full-Time,Senior,157000,CAD,Canada,117104,Canada,Large,2020
Data Scientist,Full-Time,Executive,250000,CAD,Canada,192037,Canada,Large,2022
Machine Learning Engineer,Full-Time,Mid,120000,USD,United States,120000,United States,Small,2022
Business Data Analyst,Full-Time,Mid,1400000,INR,India,17805,India,Medium,2022
Data Scientist,Full-Time,Mid,2400000,INR,India,30523,India,Large,2022
Machine Learning Infrastructure Engineer,Full-Time,Mid,53000,EUR,Portugal,55685,Portugal,Large,2022
Data Engineer,Part-Time,Mid,50000,EUR,Germany,52533,Germany,Large,2022
Data Scientist,Full-Time,Entry,1400000,INR,India,17805,India,Medium,2022
Applied Machine Learning Scientist,Full-Time,Mid,75000,USD,United States,75000,BO,Large,2022
Applied Data Scientist,Full-Time,Mid,157000,USD,United States,157000,United States,Large,2022
Business Data Analyst,Full-Time,Mid,90000,CAD,Canada,69133,Canada,Large,2022
Data Engineer,Full-Time,Entry,65000,USD,United States,65000,United States,Small,2022
Machine Learning Engineer,Full-Time,Senior,65000,EUR,Ireland,68293,Ireland,Small,2022
Data Scientist,Full-Time,Mid,109000,USD,United States,109000,United States,Large,2021
Data Scientist,Full-Time,Mid,88000,CAD,Canada,67597,Canada,Medium,2022
Data Analyst,Full-Time,Mid,20000,USD,Greece,20000,Greece,Small,2022
Head of Data,Full-Time,Senior,87000,EUR,SI,102839,SI,Large,2021
Head of Data,Full-Time,Senior,200000,USD,United States,200000,MY,Medium,2022
Data Scientist,Full-Time,Entry,66500,CAD,Canada,51081,Canada,Large,2022
Data Scientist,Full-Time,Mid,78000,USD,United States,78000,United States,Medium,2022
Data Engineer,Full-Time,Senior,135000,USD,United States,135000,United States,Medium,2022
Data Engineer,Full-Time,Senior,115000,USD,United States,115000,United States,Medium,2022
Machine Learning Engineer,Full-Time,Mid,121000,AUD,Australia,83864,Australia,Large,2022
Data Scientist,Full-Time,Entry,40000,USD,MY,40000,JP,Large,2022
Head of Data,Full-Time,Mid,30000,EUR,Estonia,31520,Estonia,Small,2022
Machine Learning Engineer,Full-Time,Senior,57000,EUR,Netherlands,59888,Netherlands,Large,2022
Data Engineer,Full-Time,Entry,48000,EUR,Germany,54742,PK,Large,2020
Research Scientist,Full-Time,Senior,85000,EUR,France,89306,France,Large,2022
Data Scientist,Full-Time,Entry,120000,AUD,Australia,83171,Australia,Medium,2022
Data Scientist,Full-Time,Senior,165000,USD,United States,165000,United States,Medium,2022
Machine Learning Scientist,Full-Time,Mid,153000,USD,United States,153000,United States,Medium,2022
Data Scientist,Full-Time,Senior,100000,USD,United States,100000,Brazil,Medium,2022
Machine Learning Developer,Full-Time,Senior,100000,CAD,Canada,76814,Canada,Medium,2022
Data Scientist,Full-Time,Mid,150000,PLN,Poland,33609,Poland,Large,2022
Principal Data Analyst,Full-Time,Mid,75000,USD,Canada,75000,Canada,Small,2022
Product Data Analyst,Full-Time,Mid,20000,USD,HN,20000,HN,Small,2020
Applied Machine Learning Scientist,Contract,Entry,29000,EUR,CZ,30469,TN,Medium,2022
Research Scientist,Full-Time,Mid,69999,USD,CZ,69999,CZ,Large,2021
Data Engineer,Full-Time,Entry,52800,EUR,Germany,55475,PK,Medium,2022
Research Scientist,Full-Time,Mid,59000,EUR,Austria,61989,Austria,Large,2022
Data Scientist,Full-Time,Senior,152500,USD,United States,152500,United States,Medium,2022
Research Scientist,Full-Time,Entry,120000,USD,United States,120000,United States,Large,2022
Data Scientist,Full-Time,Mid,135000,USD,United States,135000,United States,Large,2022
Data Analytics Lead,Full-Time,Senior,405000,USD,United States,405000,United States,Large,2022
Data Engineer,Full-Time,Senior,150000,USD,United States,150000,United States,Large,2021
Data Scientist,Full-Time,Senior,240000,USD,United States,240000,United States,Large,2021
Data Analyst,Full-Time,Mid,135000,USD,United States,135000,United States,Large,2021
Data Scientist,Full-Time,Entry,80000,USD,United States,80000,United States,Medium,2021
Applied Data Scientist,Full-Time,Senior,380000,USD,United States,380000,United States,Large,2022
Data Scientist,Full-Time,Mid,115000,CHF,China,120402,China,Large,2022
Applied Data Scientist,Full-Time,Senior,177000,USD,United States,177000,United States,Large,2022
Data Engineer,Full-Time,Mid,62000,EUR,France,65141,France,Medium,2022
Data Scientist,Full-Time,Mid,48000,USD,United States,48000,RU,Small,2022
Data Analytics Engineer,Full-Time,Entry,20000,USD,PK,20000,PK,Medium,2022
Principal Data Scientist,Full-Time,Senior,220000,USD,United States,220000,United States,Large,2021
Machine Learning Engineer,Full-Time,Mid,8500000,JPY,JP,77364,JP,Small,2021
Machine Learning Engineer,Full-Time,Mid,7000000,JPY,JP,63711,JP,Small,2021
Computer Vision Software Engineer,Full-Time,Entry,150000,USD,Australia,150000,Australia,Small,2022
Data Analyst,Full-Time,Mid,90000,USD,United States,90000,United States,Medium,2021
Data Scientist,Freelance,Mid,100000,USD,United States,100000,Canada,Medium,2022
Data Scientist,Full-Time,Entry,100000,USD,United States,100000,United States,Small,2021
Data Scientist,Part-Time,Entry,100000,USD,DZ,100000,DZ,Medium,2022
Research Scientist,Full-Time,Senior,144000,USD,United States,144000,United States,Large,2022
Principal Data Scientist,Full-Time,Senior,148000,EUR,Germany,155499,Germany,Medium,2022
Computer Vision Engineer,Full-Time,Senior,24000,USD,Brazil,24000,Brazil,Medium,2021
Applied Machine Learning Scientist,Full-Time,Mid,38400,USD,United States,38400,VN,Medium,2021
Financial Data Analyst,Full-Time,Entry,100000,USD,United States,100000,United States,Large,2022
Data Scientist,Full-Time,Mid,82500,USD,United States,82500,United States,Small,2021
Data Scientist,Full-Time,Entry,42000,EUR,France,49646,France,Medium,2021
Lead Data Scientist,Full-Time,Senior,3000000,INR,India,40570,India,Large,2021
Data Engineer,Full-Time,Entry,120000,USD,United States,120000,United States,Medium,2022
Lead Machine Learning Engineer,Full-Time,Senior,80000,EUR,Germany,84053,Germany,Medium,2022
Machine Learning Engineer,Full-Time,Entry,20000,USD,India,20000,India,Small,2021
Computer Vision Engineer,Full-Time,Entry,125000,USD,United States,125000,United States,Medium,2022
Machine Learning Scientist,Full-Time,Senior,120000,USD,United States,120000,United States,Small,2021
Applied Data Scientist,Full-Time,Entry,80000,GBP,United Kingdom,110037,United Kingdom,Large,2021
